id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,lat,long,sqft_living15
2624059036,20141003T000000,1.60E+06,5,4.5,5130,43123,2,3,11,5130,0,1996,47.544,-122.126,4670
5101406441,20150416T000000,490000,3,1,1600,6380,1.5,3,7,1400,200,1939,47.7015,-122.317,1760
8582010240,20140506T000000,606000,4,2.5,2110,13850,2,3,9,2110,0,1987,47.5497,-122.077,2520
6300500505,20140714T000000,359950,3,1,1400,4980,1,3,6,950,450,1943,47.7041,-122.34,990
3275890310,20150212T000000,677100,3,2,2110,9199,1,3,10,2110,0,1993,47.6496,-122.083,3130
7715801040,20150221T000000,465000,3,2,1430,7125,1,4,7,1430,0,1984,47.6256,-122.059,1570
7738500731,20140815T000000,4.50E+06,5,5.5,6640,40014,2,3,12,6350,290,2004,47.7493,-122.28,3030
1822079046,20150504T000000,500000,3,2,3040,41072,1,4,8,1520,1520,1978,47.3944,-121.972,2230
1062100075,20150503T000000,455000,2,1,980,5000,1,4,7,980,0,1950,47.7518,-122.279,1600
8825900070,20140818T000000,705000,6,2,2570,4240,1.5,4,7,1970,600,1911,47.6754,-122.307,2030
1158700135,20140812T000000,420000,3,2.5,2060,7020,1,4,8,1460,600,1967,47.7575,-122.364,2150
7983000200,20141005T000000,169575,3,1,1300,8284,1,3,7,1300,0,1968,47.3327,-122.306,1360
7983000200,20150225T000000,250000,3,1,1300,8284,1,3,7,1300,0,1968,47.3327,-122.306,1360
1727510030,20150312T000000,530000,3,2.25,1680,7262,1,5,7,1180,500,1973,47.713,-122.225,1910
3286800370,20150206T000000,590000,5,3.25,4020,40341,1,5,8,2170,1850,1970,47.4952,-122.068,2650
6791400320,20140923T000000,257500,3,1.75,1530,14087,1,3,7,1070,460,1979,47.3146,-122.043,1770
3992700036,20140626T000000,415000,3,1,1170,6700,1,3,8,1170,0,1957,47.7122,-122.29,2410
1175000059,20141010T000000,536000,3,1.75,1580,3764,1.5,3,7,1280,300,1945,47.672,-122.397,1560
8732000390,20140529T000000,246500,3,1.5,1270,11600,1,4,7,1270,0,1964,47.4075,-122.196,1380
1441800030,20140706T000000,395000,3,1.75,1480,7700,1,3,8,1480,0,1975,47.7225,-122.202,1930
4045800030,20150511T000000,739000,3,2.25,2220,10530,1,4,8,1700,520,1974,47.6383,-122.098,2500
1727850340,20140929T000000,1.27E+06,4,2.75,3200,13729,2,3,11,3200,0,1984,47.6402,-122.171,4050
2268000370,20140708T000000,190000,3,1,910,10575,1,4,7,910,0,1968,47.2741,-122.301,1470
2023049350,20150410T000000,305000,3,1.5,1480,9086,1,3,7,1480,0,1962,47.4717,-122.323,1540
7018000560,20150420T000000,925000,4,4.25,3770,13058,2,4,8,3770,0,1983,47.7517,-122.225,2200
4147200140,20140821T000000,895000,4,3,3500,13444,2,3,10,2360,1140,1977,47.5468,-122.231,3140
3176600055,20140717T000000,656000,3,1.75,1480,7475,1.5,3,8,1480,0,1943,47.6732,-122.272,2120
7518500885,20140519T000000,560000,4,1,1660,4690,1.5,3,7,1260,400,1945,47.6829,-122.378,1400
7504020810,20141020T000000,610000,5,2.25,2520,11700,2,3,9,2520,0,1977,47.6322,-122.053,2530
3276930370,20140708T000000,645000,4,2.5,2850,37522,2,3,9,2850,0,1987,47.5852,-121.992,2980
1687000200,20150410T000000,259000,3,2.5,2153,4400,2,3,8,2153,0,2007,47.2872,-122.283,2434
7501000340,20140818T000000,980000,4,2.5,3780,10962,2,3,10,3780,0,1990,47.6533,-122.183,3310
7611200136,20140723T000000,872000,4,4,3770,9750,1,4,9,1940,1830,1967,47.7159,-122.367,2260
5459500125,20140805T000000,1.00E+06,6,2.75,3600,9675,1,4,9,1940,1660,1977,47.5726,-122.213,2990
825059271,20140910T000000,900000,3,2.75,2980,12600,1.5,3,8,1590,1390,1941,47.674,-122.196,1520
9465200181,20150428T000000,475000,4,1.5,2320,5534,1.5,4,7,1540,780,1915,47.6944,-122.355,1670
5469502860,20150107T000000,350000,5,2.75,2980,13482,1,4,8,1730,1250,1975,47.3774,-122.16,2900
486000565,20140515T000000,840000,4,1.75,2930,11562,1,3,9,1670,1260,1947,47.6765,-122.404,2530
6071900070,20140622T000000,500000,4,2.5,2040,8400,1,3,8,1420,620,1963,47.5512,-122.17,2540
7957600075,20150406T000000,202500,3,1.5,1510,9898,1,3,7,1110,400,1954,47.4303,-122.334,1420
823069074,20141223T000000,523000,4,2.5,2660,65340,2,3,8,2660,0,1988,47.4969,-122.06,2850
2366800055,20141203T000000,225000,3,2.5,1740,10050,2,3,7,1740,0,1989,47.2671,-122.236,1300
7272001805,20150309T000000,418200,3,2.25,2240,9542,1,3,7,1190,1050,1980,47.3995,-122.318,2080
3582700070,20141205T000000,356500,4,1.75,1570,9670,1,3,7,1170,400,1959,47.7432,-122.248,2080
2402100055,20140716T000000,670000,4,3,2500,5000,1.5,4,7,1460,1040,1926,47.6895,-122.331,1720
5146000070,20141204T000000,456150,3,2.25,1750,12408,1,5,7,1150,600,1962,47.7509,-122.3,1820
2607760890,20140603T000000,471000,4,2.5,3030,9687,2,3,8,2020,1010,1998,47.485,-121.799,2050
9274200316,20150409T000000,558000,3,2.5,1680,934,3,3,8,1680,0,2008,47.5891,-122.387,1740
4139500200,20150305T000000,1.38E+06,6,4.5,5740,10312,2,3,11,3610,2130,2000,47.5533,-122.11,4350
3021059155,20141212T000000,161500,3,1,1220,6000,1,5,7,1220,0,1961,47.2811,-122.214,1420
3580900160,20141010T000000,311000,3,1,1310,8370,1.5,3,7,1310,0,1962,47.7284,-122.241,1310
3876000350,20150224T000000,470000,6,1.75,2490,8732,1.5,4,8,2490,0,1966,47.7252,-122.187,1840
3959400400,20140709T000000,569000,3,3.25,2220,8227,1.5,5,8,1770,450,1929,47.5665,-122.316,1750
8079100700,20150318T000000,689000,4,2.5,2240,7350,2,3,9,2240,0,1989,47.5652,-122.013,2200
9407001610,20140715T000000,271900,3,1.75,1890,11875,1,3,7,1230,660,1979,47.4472,-121.774,1580
8700120270,20141210T000000,278000,4,2.5,1850,6037,2,3,7,1850,0,1991,47.359,-122.191,1860
3204300860,20140723T000000,820000,2,2.5,2210,4440,2,4,8,1440,770,1931,47.6305,-122.3,1560
3204800520,20150225T000000,399500,3,1.75,1410,7700,1,4,7,1410,0,1967,47.5375,-122.176,1560
8857320260,20141105T000000,462000,3,2.75,1890,2614,2,4,9,1890,0,1979,47.6102,-122.114,1800
6791400800,20150413T000000,347500,3,1,1830,12036,1,3,7,1550,280,1977,47.3126,-122.043,1810
2768000270,20140625T000000,562100,2,0.75,1440,3700,1,3,7,1200,240,1914,47.6707,-122.364,1440
1432400060,20140529T000000,230000,2,1,950,7560,1,3,6,950,0,1958,47.4499,-122.176,1160
2547200240,20140622T000000,687000,4,2.5,2370,10083,2,5,8,2370,0,1966,47.6715,-122.166,2370
6441800060,20141209T000000,725786,4,2.5,3070,5762,2,3,10,3070,0,2000,47.5847,-122.08,3630
1775800710,20150126T000000,315500,3,1,1300,12600,1,4,7,1300,0,1969,47.7422,-122.1,1480
7694600253,20140506T000000,312000,4,2,1300,7054,1,3,7,1300,0,1950,47.5071,-122.369,1560
8910500238,20141106T000000,343000,3,3.25,1210,1173,2,3,8,1000,210,2002,47.7114,-122.356,1650
3076500830,20141029T000000,385195,1,1,710,6000,1.5,3,6,710,0,2015,47.5756,-122.316,1440
1072030510,20140829T000000,415000,4,2.25,2240,12650,1,4,8,1730,510,1981,47.4777,-122.142,2150
3888100226,20140630T000000,461000,3,1.75,3600,8666,2,4,6,2400,1200,1948,47.6893,-122.167,2290
7227501369,20140610T000000,369990,4,2.5,1960,7133,2,3,7,1960,0,2002,47.4941,-122.19,1960
3820350070,20140929T000000,349950,4,2.5,1820,3134,2,3,7,1820,0,1999,47.7351,-121.985,1820
7616800350,20150412T000000,285750,3,2.25,1960,17126,1,3,8,1400,560,1966,47.4436,-122.21,2060
7811210200,20150420T000000,542500,4,2.25,1750,10160,1,3,8,1320,430,1972,47.5909,-122.158,2170
6891100260,20141111T000000,830000,5,3.5,3700,5400,2,3,9,2890,810,2011,47.7085,-122.117,3620
6076500160,20141223T000000,705000,4,2.5,2910,20946,2,4,8,2350,560,1976,47.7085,-122.24,2020
2872100445,20140624T000000,615000,2,1,1270,5000,1,3,8,1090,180,1949,47.6828,-122.393,1640
3352400004,20150129T000000,184500,2,1,720,5880,1,3,6,720,0,1940,47.5056,-122.27,1440
7942601200,20141001T000000,412000,2,1,1040,5120,1,3,7,1040,0,1901,47.6048,-122.312,1250
985001266,20141215T000000,250000,3,1.5,2210,11111,1.5,3,7,2210,0,1934,47.492,-122.309,1250
2218000390,20140612T000000,580000,5,2,2060,6000,2,3,7,2060,0,1903,47.6685,-122.305,1770
7231502505,20150312T000000,220000,2,1,780,6000,1,5,6,780,0,1923,47.4759,-122.208,1080
7555220140,20140916T000000,675000,4,2.75,2240,8937,1,4,8,1460,780,1976,47.6495,-122.194,2360
7445000105,20140522T000000,373500,2,1,800,3330,1,3,7,800,0,1918,47.6566,-122.358,1300
5583200810,20150402T000000,662700,2,1.5,2440,6900,2,3,7,1590,850,1910,47.5568,-122.271,1770
7340600827,20140516T000000,239950,5,1,1460,6032,2,4,6,1460,0,1941,47.487,-122.282,1060
7436900045,20140925T000000,383000,3,1,1150,10196,1,4,7,1150,0,1957,47.6788,-122.162,1410
4027701294,20150129T000000,485000,3,2.75,2650,12350,1,4,7,1470,1180,1975,47.7669,-122.268,1950
3570000160,20140710T000000,610000,4,2.75,2600,36583,1,5,8,1580,1020,1976,47.593,-122.054,2300
9276202190,20140808T000000,545000,6,1.75,1820,6250,1,3,7,1130,690,1954,47.579,-122.39,1820
5016002180,20140708T000000,780000,2,2.5,2560,2500,2,5,8,1690,870,1901,47.6233,-122.3,1890
7300000550,20150424T000000,305000,3,2.5,1714,3240,2,3,8,1714,0,2005,47.4288,-122.19,1714
6817810310,20140612T000000,405000,3,1,1330,15678,1,3,7,900,430,1984,47.6355,-122.037,1330
7851980260,20140730T000000,1.11E+06,5,3.5,7350,12231,2,3,11,4750,2600,2001,47.5373,-121.865,5380
1423400260,20150402T000000,273000,3,1.75,2050,9045,2,4,6,2050,0,1959,47.4572,-122.18,1200
3876810140,20140527T000000,326500,3,1,1810,12375,2,3,7,1810,0,1970,47.7427,-122.172,1420
3276180140,20150424T000000,365000,3,1.75,1380,9134,1,5,7,880,500,1981,47.5087,-122.193,1400
9808590310,20150408T000000,1.00E+06,3,2.75,3070,10739,2,3,10,2440,630,1987,47.6444,-122.191,3490
546000045,20150325T000000,422500,2,1,800,4046,1,3,7,800,0,1940,47.6895,-122.382,1400
2595650060,20150324T000000,354450,4,2.75,2140,9920,2,3,8,2140,0,1993,47.3529,-122.274,2130
1771110550,20141204T000000,320000,3,1,1330,9540,1,4,7,1330,0,1971,47.758,-122.075,1250
5335700030,20140603T000000,223000,3,1,1030,9120,1,3,7,1030,0,1961,47.3607,-122.291,1470
7203101580,20140724T000000,410000,3,2.5,1740,4948,2,3,7,1740,0,2008,47.6966,-122.025,1290
272000125,20140829T000000,438000,3,1,1200,4000,1.5,4,6,1200,0,1923,47.5881,-122.299,1390
2770601741,20141106T000000,390000,3,3,1490,2944,2,3,7,960,530,1993,47.6506,-122.384,1590
4250200140,20150219T000000,298500,4,2.5,1890,5954,2,3,7,1890,0,2004,47.3293,-122.194,2030
8965400390,20140905T000000,749999,5,2.25,3060,13630,2,3,10,3060,0,1989,47.5585,-122.117,3430
5071401000,20140829T000000,779000,6,2.5,3250,12000,1,3,8,1800,1450,1966,47.6935,-122.28,3490
3760500435,20150114T000000,570000,3,2.75,2730,11936,2,3,8,1530,1200,1978,47.6987,-122.231,2810
5680000260,20150512T000000,385000,3,1,810,4600,1,3,6,810,0,1918,47.5712,-122.316,1520
9170500060,20140818T000000,649000,4,2,2240,11040,1,5,8,1120,1120,1961,47.693,-122.168,1790
795000885,20141001T000000,283000,3,1,1740,5247,1,3,7,1270,470,1947,47.5049,-122.329,1070
4038600260,20140922T000000,699900,4,2.25,2380,16236,1,3,7,1540,840,1961,47.6126,-122.12,2230
4406000560,20150220T000000,278500,4,1,1540,8400,1,3,7,770,770,1971,47.4278,-122.152,1520
2260000340,20141115T000000,700000,4,1.75,2340,9100,1,3,8,1610,730,1975,47.6401,-122.108,2470
9510310030,20140728T000000,535000,4,2.75,2710,45963,2,3,9,2710,0,1995,47.4745,-121.724,2710
4245400045,20140923T000000,234500,3,1.75,1310,18400,1,3,7,870,440,1954,47.5035,-122.302,1840
9371700132,20140806T000000,374150,3,1.75,1390,9585,1,4,7,1390,0,1973,47.752,-122.35,1240
7272001610,20150317T000000,397000,4,2.5,2201,9542,2,3,8,2201,0,2006,47.4002,-122.317,1990
1324059139,20140918T000000,613000,3,2.25,1960,10385,1,3,8,1960,0,1988,47.5736,-122.109,2800
1552100135,20140609T000000,1.15E+06,3,2.5,2850,10474,1,4,8,1730,1120,1954,47.6218,-122.209,2820
1257200060,20150327T000000,595000,4,1.75,1880,4080,1,3,7,940,940,1924,47.6754,-122.327,1410
2822059350,20140910T000000,340000,5,2.75,2440,6858,2,3,8,2440,0,2003,47.3655,-122.174,2300
2781260070,20150108T000000,388000,4,2.5,2560,5800,2,3,9,2560,0,2005,47.3474,-122.025,3040
619000045,20140922T000000,404000,3,1.75,1410,15210,1,3,7,1410,0,1950,47.4181,-122.339,1970
8934100125,20140829T000000,810000,3,2,2870,6360,1.5,4,8,1790,1080,1946,47.6813,-122.275,2310
2472920140,20150403T000000,405000,4,2.5,2620,9359,2,3,9,2620,0,1987,47.438,-122.152,2580
7215730310,20140714T000000,726000,5,3,2970,10335,2,3,9,2970,0,2000,47.598,-122.019,2970
7697870310,20140514T000000,266000,3,2.5,1780,7214,1,4,7,1400,380,1986,47.3667,-122.182,1520
2795000060,20141222T000000,722500,5,2.25,3700,7207,1,5,8,1850,1850,1970,47.7736,-122.371,2340
2408600160,20150228T000000,352000,4,2.5,1252,25002,1,3,8,992,260,1996,47.3216,-122.291,1860
7888200240,20150319T000000,265000,4,1.5,1240,8158,1,4,7,1110,130,1961,47.3716,-122.31,1520
151000075,20150206T000000,856000,3,2.5,2160,3920,2,3,9,2160,0,2014,47.5762,-122.415,1500
5104530240,20140724T000000,346950,3,2.5,2040,4348,2,4,8,2040,0,2006,47.3517,-121.999,2380
4139680070,20140617T000000,866059,5,3.5,3130,4797,2,3,9,2570,560,2014,47.5664,-122.129,3440
7852180260,20150129T000000,410000,3,2.5,2350,4456,2,3,7,2350,0,2004,47.5314,-121.854,2350
1471610060,20140708T000000,370000,3,1.75,1570,16817,2,3,7,1570,0,1982,47.4716,-121.756,1600
3520069033,20140623T000000,230000,3,1,1530,389126,1.5,4,7,1530,0,1919,47.1776,-122.011,1768
9268200550,20141010T000000,400000,2,2,1520,5010,1,3,7,1520,0,1999,47.6948,-122.364,1110
1788700295,20150311T000000,172000,3,1,1350,9680,1,4,7,820,530,1959,47.3274,-122.346,1320
7379600240,20140714T000000,615000,3,1.75,1950,8480,1,4,8,1250,700,1962,47.5893,-122.15,1740
8691330060,20150407T000000,860000,4,3.5,3950,9600,2,3,10,3950,0,1998,47.5945,-121.981,3110
6384500581,20140618T000000,555000,3,1.75,2040,6000,1,5,7,1120,920,1958,47.5688,-122.397,1530
6690500070,20140721T000000,579000,3,2.5,1990,4040,1.5,5,8,1390,600,1926,47.6867,-122.354,1180
3205400140,20140630T000000,385000,3,1.75,1300,7030,1,3,7,1300,0,1968,47.721,-122.179,1450
6662410070,20150414T000000,420000,4,2.25,2030,12000,2,3,7,2030,0,1977,47.7699,-122.168,2190
1919800260,20140716T000000,645000,3,1.75,2340,6750,1.5,5,7,1620,720,1914,47.6956,-122.335,1410
7283900045,20150428T000000,549950,3,2.5,2160,6288,2,3,8,2160,0,1996,47.7655,-122.35,1830
3756100160,20140923T000000,678000,3,2.75,2770,10000,1,5,8,1640,1130,1962,47.7011,-122.206,2450
3352401981,20140521T000000,199000,4,2,2030,8120,2,3,7,2030,0,1950,47.4994,-122.261,1520
5315100394,20150218T000000,604000,3,1,1440,13824,1,4,7,1440,0,1957,47.5872,-122.241,2540
3450300270,20150403T000000,268000,5,1.75,1730,10368,1,5,7,1010,720,1963,47.5008,-122.162,1730
2325069117,20140805T000000,960000,5,3.5,4510,16305,2,3,10,2820,1690,2003,47.6346,-122.011,4330
7199340310,20150218T000000,509250,3,2.5,2100,7600,1,4,7,1450,650,1980,47.6968,-122.127,2010
8663260030,20141118T000000,416000,3,2.5,1800,5372,2,3,8,1800,0,1987,47.7188,-122.177,1650
9315100030,20140515T000000,190000,3,1,1090,8520,1,3,7,1090,0,1967,47.3364,-122.307,1190
2190601049,20150429T000000,212000,3,1.5,1010,10000,1,4,7,1010,0,1973,47.2881,-122.294,2420
9264930400,20141029T000000,325900,3,2.5,2040,9765,2,3,8,2040,0,1985,47.309,-122.349,2350
2490200055,20140801T000000,560000,3,3.5,2270,4088,2,3,8,1880,390,1996,47.5356,-122.384,1760
3830630140,20140924T000000,275000,3,2.5,1730,5799,2,4,7,1730,0,1987,47.3499,-122.177,1710
6385260160,20150309T000000,665000,4,2.5,2480,15411,2,3,8,2480,0,1994,47.5379,-122.16,2940
5701500030,20140601T000000,1.51E+06,4,3.5,3480,7232,2,3,9,2580,900,1926,47.5859,-122.291,2380
859000160,20141203T000000,375000,4,2,1720,2410,1,3,7,970,750,1930,47.5252,-122.361,1160
123039633,20140909T000000,359950,3,1.75,1570,6975,1,3,7,1040,530,1979,47.5137,-122.37,1280
3601200465,20150123T000000,340000,4,2.75,3527,7200,2,3,7,3527,0,2005,47.3823,-122.3,2490
106000320,20141031T000000,401000,2,1,840,8100,1,4,7,840,0,1948,47.7019,-122.366,1100
7631200292,20140626T000000,669000,2,1.75,1950,10766,1,4,6,1160,790,1952,47.4504,-122.377,1780
2526059046,20150429T000000,638500,4,2.5,1980,6568,2,3,8,1980,0,2004,47.704,-122.101,2310
3416600111,20150323T000000,545000,2,1.5,1620,3760,2,5,7,1170,450,1924,47.6012,-122.291,2130
3205500160,20141226T000000,524000,4,1,1980,7015,1,3,7,1260,720,1973,47.7204,-122.18,1570
824059331,20141108T000000,1.61E+06,5,3.75,3530,13260,2,3,10,3530,0,2013,47.5761,-122.205,3340
5347200060,20140909T000000,280000,2,1,1260,4800,1,3,6,1100,160,1947,47.5196,-122.376,1260
9323610260,20140825T000000,828000,4,2.5,2120,10841,1,4,8,1500,620,1979,47.556,-122.156,3130
8732160240,20141017T000000,223000,3,1.75,1360,10573,1,4,7,1360,0,1984,47.2983,-122.374,1580
9808640320,20150102T000000,1.29E+06,4,3.5,3100,2261,2,3,9,2250,850,1981,47.6512,-122.202,2660
1326069050,20150504T000000,750000,2,2,2370,155130,1,3,7,2370,0,1970,47.7388,-121.972,1860
1454100267,20150417T000000,430000,2,1,1460,9207,1,3,7,1210,250,1947,47.7195,-122.287,1500
5021900160,20140618T000000,711000,4,1.75,1980,10800,1,5,6,990,990,1948,47.5768,-122.222,2180
818100030,20141204T000000,310000,4,2.5,1930,7014,2,3,8,1930,0,1994,47.3921,-122.163,1990
393000045,20141226T000000,415000,5,1.75,3700,9140,1,3,8,1850,1850,1957,47.5086,-122.258,2190
8091411040,20140701T000000,274900,4,2.5,1970,6600,2,3,7,1970,0,1987,47.3491,-122.168,1970
5561200310,20140609T000000,525000,3,3,2470,36445,2,4,8,2470,0,1980,47.4661,-121.997,2310
3204500340,20141219T000000,179500,3,1,1180,32214,1,3,7,1180,0,1952,47.3313,-122.198,2300
9222400935,20140523T000000,478000,3,1,1280,2580,1.5,3,8,1280,0,1910,47.6727,-122.32,1410
1796350570,20140521T000000,195000,3,1.75,1380,7350,1,3,7,990,390,1981,47.369,-122.093,1660
2473450200,20150305T000000,385000,4,3,2740,10925,1,3,8,1670,1070,1980,47.4538,-122.125,2330
1387300570,20141201T000000,401000,3,2.75,2020,9505,1,3,7,1260,760,1969,47.7399,-122.197,2080
8857640860,20140926T000000,522000,4,2.5,2835,6598,2,3,8,2835,0,2002,47.3878,-122.034,2770
5415000240,20150224T000000,330000,4,1.75,1520,14417,1,4,7,1520,0,1968,47.526,-121.809,1600
2591760070,20140603T000000,503000,3,2.5,2190,4882,2,3,9,2190,0,1999,47.7641,-122.306,2190
4131500140,20150212T000000,175000,5,1.75,1680,8400,1,4,7,1680,0,1979,47.3035,-122.307,1800
7203220370,20150320T000000,963990,4,3.5,3915,6364,2,3,9,3915,0,2014,47.6844,-122.016,3830
1651500060,20140929T000000,845000,5,2,1720,9972,1,4,8,1720,0,1951,47.6368,-122.218,2700
7883600700,20150122T000000,157500,2,1,670,4500,1,3,5,670,0,1905,47.5271,-122.326,1210
567000755,20141205T000000,450000,2,3,1790,1709,2,3,7,1400,390,2001,47.5926,-122.296,1460
9294300615,20140918T000000,925000,4,1.75,2440,11793,1,3,8,1420,1020,1950,47.6807,-122.267,2500
3213200215,20150105T000000,600000,2,1,920,5029,1,4,7,920,0,1938,47.6726,-122.265,1230
9136101776,20140918T000000,709000,4,1,1680,4087,1.5,3,7,1680,0,1911,47.6667,-122.337,1740
5035300850,20141110T000000,1.39E+06,5,3.75,3290,6480,2,5,10,2190,1100,1938,47.653,-122.415,2010
3668001080,20140911T000000,248000,3,2.5,2120,6840,1,3,7,1220,900,1984,47.278,-122.145,1820
5540800100,20150511T000000,245000,3,1,910,6630,1,4,6,910,0,1912,47.6947,-122.346,950
3679401110,20140530T000000,332000,2,1,1000,4776,1,4,6,1000,0,1942,47.5619,-122.315,1500
7852130100,20150313T000000,459950,3,2.5,2340,4273,2,3,7,2340,0,2002,47.5362,-121.878,2400
9828200147,20150410T000000,425000,3,2,1180,1800,2,3,8,1180,0,1994,47.6168,-122.301,1500
826069085,20140903T000000,460000,3,2.25,2080,50965,1,3,8,1590,490,1979,47.7506,-122.063,2270
6383900090,20140904T000000,838300,6,2.5,3760,12978,1,3,9,2360,1400,1967,47.6976,-122.381,2300
8100000090,20141111T000000,256000,3,2.5,1480,7200,2,5,7,1480,0,1995,47.3126,-122.023,1350
7805450750,20150120T000000,864000,3,2.75,3060,13554,2,3,10,3060,0,1984,47.5609,-122.106,3060
148000705,20150305T000000,900000,4,3.5,3070,4440,2,3,9,2030,1040,1922,47.5732,-122.411,1780
1432400490,20150401T000000,145600,3,1,1170,7560,1,3,6,1170,0,1958,47.4514,-122.178,1170
7974200820,20140821T000000,865000,5,3,2900,6730,1,5,8,1830,1070,1977,47.6784,-122.285,2370
8731951130,20140609T000000,250250,3,2.25,2210,8000,2,4,8,2210,0,1969,47.3085,-122.381,1990
7227801955,20140919T000000,162000,4,2,1440,7641,1,4,5,1440,0,1943,47.508,-122.183,1440
3558910490,20140731T000000,450000,4,1.75,1980,7350,1,3,7,1430,550,1973,47.7088,-122.202,1870
324059112,20150325T000000,675500,4,2.75,2060,21344,1,2,8,1460,600,1978,47.5934,-122.154,2060
2710600025,20141103T000000,697000,3,2.25,2420,5304,1.5,5,7,1640,780,1947,47.6765,-122.285,1560
7582700100,20141111T000000,1.32E+06,3,3.25,3440,4080,2,3,9,2560,880,2005,47.6644,-122.28,3110
3882300100,20141201T000000,490000,3,1.75,1600,16510,1,3,8,1600,0,1984,47.6601,-122.135,1510
3735900590,20141021T000000,590000,3,2.25,2210,5742,1,3,8,1460,750,1951,47.6891,-122.318,1900
5153200356,20150512T000000,280000,4,1.75,2250,16000,1,3,8,1450,800,1957,47.3303,-122.351,1930
7625702350,20140523T000000,515000,2,1,1680,6500,1,4,7,1140,540,1941,47.55,-122.388,1610
2755200090,20140714T000000,576000,3,1,1140,5395,1,4,7,1010,130,1909,47.6782,-122.306,1700
626059317,20141120T000000,375000,3,1.75,1430,10574,2,3,7,1430,0,1981,47.7668,-122.218,1900
7199360090,20150320T000000,478000,3,1,1440,7107,1,4,7,1000,440,1980,47.6968,-122.124,1540
8651443480,20150128T000000,282000,3,1,1670,5200,1,5,7,1030,640,1977,47.3659,-122.092,1620
9359100750,20141031T000000,1.40E+06,4,4.5,3080,10550,2,3,8,1940,1140,1976,47.5806,-122.244,2780
5561400740,20150210T000000,593500,5,3.25,4300,50405,2,3,8,3220,1080,1972,47.4615,-122,2680
1723099031,20141020T000000,724950,4,3.5,3010,174240,2,3,9,3010,0,2004,47.4775,-121.691,2720
7236500025,20140829T000000,306000,3,1.75,1560,7500,1,4,8,1560,0,1966,47.489,-122.18,1600
2473411080,20140609T000000,341000,4,1.75,1920,7665,1,4,8,1500,420,1975,47.4476,-122.128,2100
1773101335,20141103T000000,399950,3,2.5,1400,4400,1,3,7,1400,0,1930,47.553,-122.365,1060
9126100850,20141120T000000,534000,5,2,2280,3600,2,3,7,2280,0,1992,47.6056,-122.305,1740
7202331220,20140721T000000,635000,6,2.5,3880,5700,2,3,7,3880,0,2003,47.6816,-122.038,2620
5511600245,20150324T000000,350000,2,1,1350,3880,1,3,6,950,400,1927,47.6842,-122.344,1670
1344300090,20150217T000000,856000,3,1.5,1480,2700,1.5,3,7,1480,0,1928,47.623,-122.304,1970
9828702812,20140923T000000,582000,4,3,1670,1189,3,3,8,1427,243,2000,47.6182,-122.302,1700
3825310820,20140729T000000,799000,4,2.5,3400,6742,2,3,9,3400,0,2004,47.7067,-122.129,2970
7852040110,20140908T000000,423700,3,2.5,2070,3986,2,3,8,2070,0,1999,47.5348,-121.877,2090
6752500090,20150127T000000,1.84E+06,4,3.5,4870,39190,2,3,12,4870,0,1995,47.5447,-122.124,5000
3222079162,20140813T000000,322000,3,2,1760,43575,1,3,7,1160,600,1988,47.3565,-121.94,1760
1025069192,20141105T000000,929000,4,3.25,4030,57499,2,3,9,4030,0,2002,47.6617,-122.026,3470
5101404608,20141201T000000,443000,2,1,1130,5413,1,3,7,880,250,1939,47.6971,-122.315,1250
9477100490,20150424T000000,441500,3,1.75,1510,7700,1,3,7,1510,0,1968,47.7283,-122.194,1440
324069015,20140708T000000,875000,4,3.5,3110,108464,2,4,8,3110,0,1979,47.592,-122.018,2340
4114601570,20141118T000000,3.60E+06,3,3.25,5020,12431,2,3,10,3420,1600,1941,47.5925,-122.287,3680
7920100025,20150427T000000,450000,2,1,740,5100,1,4,7,740,0,1947,47.6787,-122.301,920
3275730110,20140908T000000,425000,3,2.25,1630,10500,1,3,7,1100,530,1974,47.7176,-122.236,1640
7504030090,20140601T000000,660000,4,1.75,2780,9900,2,4,10,2780,0,1978,47.6348,-122.06,2600
8813400405,20140616T000000,763101,3,1.75,1990,5560,1,4,7,1100,890,1939,47.664,-122.287,1460
1313300300,20150407T000000,499000,4,2.75,2250,14149,2,3,9,2250,0,1992,47.7353,-121.962,2450
8121610110,20150303T000000,521000,3,1.75,1720,37363,1,4,8,1350,370,1974,47.6608,-122.035,2740
1820069019,20140529T000000,302000,2,1,900,423838,1,5,6,900,0,1925,47.228,-122.088,1810
9406450090,20150408T000000,293000,4,2.25,2360,6260,2,3,7,2360,0,1998,47.3882,-122.053,2144
2619950490,20140712T000000,335000,3,2.25,1530,4580,2,3,7,1530,0,2011,47.7342,-121.968,2110
1646500785,20141215T000000,499000,2,1,1450,3090,2,3,7,1450,0,1919,47.6853,-122.356,1450
1868901690,20150505T000000,600000,3,1.75,2040,5000,1.5,3,7,1780,260,1924,47.6756,-122.299,1690
9542400025,20140916T000000,720000,4,1.75,2620,11041,1.5,4,9,2620,0,1962,47.5975,-122.174,2230
2781270090,20150225T000000,195000,2,2,1180,2553,2,3,6,1180,0,2005,47.3501,-122.02,1310
1665400165,20140507T000000,249000,3,1,1110,8423,1,3,7,1110,0,1952,47.4718,-122.342,1140
1326069191,20150202T000000,334000,3,2.25,1840,9781,2,3,7,1840,0,1989,47.7347,-121.976,1490
